,Date,ID,Comment,Like
138,2022-10-31,@푸드닥터-n5s,"미생물학 박사학위 소유자 입니다. 매운 음식이 처리가 오래 걸리거나 안되는 이유는 매운 음식 (마늘, 고추, 캡사이신 등)에는 항균 물질이 많이 들어있습니다. 즉, 미생물을 죽여버리는 것이죠. 그렇다고 저 흙에 있는 모든 미생물을 죽이려면 엄청나게 많은 양의 마늘을 쏟아부어야하니 그정도는 안넣을 것으로 생각됩니다. 예를들어 마늘 1개 등을 넣으면 그 주변 일부는 미생물을 죽여 미생물의 농도가 줄어든 상태가 되기 때문에 잘 분해가 되지 않은겁니다. 원리가 궁금하신 분들을 위해 댓글남깁니다😊",929
139,2022-10-31,@김성은-n7y,오,16
140,2023-01-07,@dlek0102,오,1
141,2023-01-08,@subaru_brz_,맛,0
142,2023-01-09,@doNotFollowMe-m2i,없,0
143,2023-01-09,@joowonseo126,다.,1
144,2022-10-28,@carbonara_lover,과학 기술이 더 좋아지면 이런게 보편화 되겠지,1
145,2022-10-28,@구리-r9d,제품마다 성능차이는<br>있겠지만 <br>갠적으로 강추합니다<br>진짜 좋아요,0
146,2022-10-26,@샬레선생님,형 그건 모르겠고 2번째 눈이 너무 잘보여..,1
147,2022-10-26,@OKy_Go3715,처리하고 나온 가루? 흙? 이런건 점점 쌓일텐데 어떻게 해결하나요 미생물도 주기적으로 갈아줘야하나요?,0
148,2022-12-20,@레게노-v9t,버리거나 따로 모아서 퇴비로 쓰면 됨,0
149,2022-10-25,@Huskarl6,오래전부터 쓰고있었는데 정말 편해요 같은 브랜드인진 모르겠지만,0
150,2022-10-25,@titicaca3041,"1년 좀 넘게 린클 쓰고 있습니다! <br>저희는 옥상에 화분으로 텃밭을 만들어놔서 올 봄에 린클 흙도 써 봤어요ㅎㅎ<br>상토+달팽이비료 화분이랑 상토+린클흙 비료 화분 으로 나눠서 같은 작물(토마토)로 심었습니다. <br>결과는 다음과 같습니다. <br>전반기 : 달팽이비료 승. 린클흙은 염분이 남았는지 좀 비실비실해서 그대로 말라 죽는줄 알았어요<br>후반기 : 린클흙 승. 그대로 버티고 몇달 키우니까 최종적으로 더 크게 자란건 린클흙 쪽이었어요 영양만점인가보네요ㅎㅎ<br><br><br>최종 크기, 토마토 줄기 굵기 : 린클흙 쪽이 더 커졌어요 <br>토마토 맛 : 같습니다 <br>린클흙 화분에 사용하실 분들은 염분 씻겨나가게 좀 밖에 내뒀다가 쓰시는게 좋을거 같고요, 너무 약한 식물이랑은 조합 안하시는게 나을거 같아요!",2
151,2022-10-24,@알폰스-g5x,다들 소식과 거식증이 거의 비슷하다는걸모르는듯;;,0
152,2022-10-24,@054Kyle,70만원짜리 미생물 배양키트 ㄷㄷ,0
153,2022-10-24,@djlipsum1526,냉장고 세탁기 다음으로 중요한 가전이라고 봅니다<br>사세요,0
154,2022-10-24,@user-jm9be6km4z,혹시 이거 써보신 분들 생겨난 흙을 화분에 주는 것도 괜찮을까요?<br>가능하면 식물 키우는 거 좋아하는 어머니 사드리면 좋아하실 거 같아서요.,0
155,2022-12-20,@레게노-v9t,좋아요 다만 염분이 센 음식을 넣은 경우엔 관리 까다로운 식물 ㄴ,0
156,2022-10-24,@shaco7333,자동차에만 국가보조금 때려 붙지말고<br>이런 제품을 10만원 정도에 살수있게 보조금 지급하면<br>얼마나 좋아 !!  음식물 쓰레기 처리하는데 들어가는 비용이 국가 단위로 보면 굉장할텐데...<br>초기에 전국에 보급하려면 국비가 많이 들겠지만 초기비용 이외에는 돈 들어갈 일도 없는데,1
157,2023-02-17,@마따끄-l6n,지자체에서 지급하는 보조금 있어유,0
158,2022-10-23,@noel_k5502,와... ㄹㅇ 진짜 신세계일듯,0
159,2022-10-23,@Denji_74,저거 먹으면 맛있을까 맛이 약간 궁금하네,0
160,2022-10-21,@winnesbogum,이거 흙 식물같은거 키우는 용도로 쓸수 있으려나?,0
161,2022-10-17,@원소로봇게임제작일기,사람도 넣으면 사라질까?,0
162,2022-12-20,@레게노-v9t,ㅇㅇ 당연,1
163,2022-10-17,@원소로봇게임제작일기,돈벌어보면 저런것들 사보고싶다😯,0
164,2022-10-15,@karr9951,인천에서는 미생물 처리기 보조금을 지급하기에 보조금 받으시면 싸게 구입됩니다.,1
165,2022-10-15,@religion-is-psychosis,"섬유질 자체가 생물이 분해하지 못하게 단단한 결합을 하고 있어서 그렇죠. 셀룰로이드(탄수화물 계통)나 케라틴(단백질 계통)이 그렇죠. 참고로 매운 맛을 내는 물질 자체는 식물이 다른 생물이 자신을 먹지 못 하게 만드는 독성 물질입니다. 그래서 매운 맛도 매운 맛이지만, 항생 물질로서의 역할도 존재합니다.",0
166,2022-10-15,@newch6468,뭐가 이리 까다롭냐..,0
167,2023-02-17,@마따끄-l6n,하지만 귀여우니 됐습니다,0
168,2022-10-13,@오병이어-b8h,그거랑 비슷하네..  소장에 톱밥 깔아서  똥처리하는거..   톱밥 자체에 미생물이 많아서  그냥 내비두면  소가  똥이랑 밟아서  쓰까주고..   그 위에 누워서  뎁혀주고 골든 샤워로   가끔 수분 공급해주고..       수분 관리만 해주면   은근 오래가등요..   물론   소는 많이 먹고 많이 싸니깐   언젠간  치워주고 새걸로  바꺼줘야 하지만   수익이 나니깐..,0
169,2022-10-12,@하회탈-m5l,자체 비료 생성기 아닌가... 집에서 식물키우시는 분들은 나름(?)유용할듯,0
170,2022-10-08,@jeanpark806,"1년 넘은 린클 사용자입니다.<br>결론: 안좋음(1년 정도 후)<br>70만원대 기기에 미생물 새로 사야하고, 청소하는데 굉장히 오래걸림.",0
171,2022-12-20,@레게노-v9t,얼마나 관리못했길래 안좋다고 함 ㄷㄷ,0
172,2022-10-07,@U_zi,저거말고 옛날 미생물 방식은 막 이상하게 억류하고 그러던데 분해도 잘안되고,0
173,2022-10-07,@sengjo5091,매운음식 별로없는 외국에선 대박일듯 매운거잘먹는 우리나라에서만 쥐약인가,1
174,2022-10-05,@gangyurim,편하다는 사람은 편하다하고 아닌사람들은 너무 별로다하는거 보면 관리만 잘하면 좋은 제품 같아요,4
175,2022-12-20,@레게노-v9t,뭐든 관리 개같이 하면 자동차든 컴퓨터든 미생물이든 맛탱이 감 ㅋㅋㅋ,0
176,2022-12-31,@JackeySneaky,특히 이 제품은 미&quot;생물&quot;을 관리해야하기 때문에 더 그런거 같네요,0
177,2022-10-05,@cgbop,와.. 이제 좀 넓은 집으로 가면 하나 장만 해봐야겠네요,1
178,2022-10-04,@김진섭-y8h,겁나 불편하네 안사야 것다 ㅡ.ㅡ,0
179,2022-10-04,@qweqweqwe8598,버릴때마다 분해 되는거 안되는거 구별하기 힘들어서 안쓰는게 낫겠네 ㅋㅋ,0
180,2022-10-03,@gsis4584,생선가시 (갈치~고등어뼈 정도) 는 처리되나요?? 미생물이라 뼈는 못할것같은데<br>별도로 버려야한다면 엄청 불편할것같네요,0
181,2022-10-03,@young2839,린클 산지 일년 가까이 됐는데 너무 편해요 진짜 식세기 로봇청소기 건조기와 맞먹는 삶의질 향상템이라고 생각해요~ 아파트 음식물쓰레기통 진짜 여름에 열 때 극혐이었는데 안 버린지 오래됐네요 미생물방식처리기 정말 강추합니다,1
182,2022-10-03,@Telkem,이걸로 고양이 모래도 처리할 수 있을까...<br>두부모래 정도는 가능하겠다 싶은데<br>역시 벤토나이트 모래는 안되겠지,0
183,2022-12-20,@레게노-v9t,님은 고양이 모래 먹음?,0
184,2022-12-20,@Telkem,@@레게노-v9t 그럼 님은 음식물 쓰레기 먹나 봐요,0
185,2022-10-03,@dmak1644,AS가 너무 구리다는 평이 많아서 망설여집니다..ㅠ,0
186,2022-10-03,@intb653,전 그냥 봉투에 넣어서 냉동실에 얼리는데,0
187,2022-10-03,@데스소드,제가원하는게 아니군요ㅎㅎ<br>그냥모아서 바로바로 버리도록 하겠습니다,1
188,2022-10-03,@김준호-e5w6e,분쇄+미생물 처리기가 나오겟네.,0
189,2022-10-02,@tongdoo112,진짜 기술의 발전은 진짜 빠르구나,1
190,2022-10-02,@김효진-o1l,근데 저 아이를 다 쓰고나서는 일반에 버려야하나요 음쓰에 버려야하나요???,0
191,2022-12-20,@레게노-v9t,일반 됨,0
192,2022-10-02,@이유있는이지금,저정도면 사람손도 넣으면 뼈만 빼고 다 없어짐?,1
193,2022-09-30,@eogn-u8i,떡복이 국물이랑 라면  국물 육개장 스까서 버려도 저렇게 냄새없이 될까?  안될거 같은데,0
194,2023-02-17,@마따끄-l6n,그렇게 넣으면 안되는 게 아니라 애들 몰살당할 득,0
195,2022-09-30,@RedFda,ㅋㅋㅋ 너무 맘에든다 당장 사야지... 서러웠던 음쓰처리의 나날들이여 안녕👋,1
196,2022-09-30,@ntsuka4568,韓国人の反応、EM菌を発明したのは、世界一優秀な韓国人！,0
197,2022-09-29,@병정-c9u,ㅈㄴ 귀엽네 동물키우는거같음,0
198,2022-09-29,@엑자르,오왕 마치 과학시간 실습같으다<br>신기하고 좋으네요,0
199,2022-09-29,@이진수-c7g,"환경문제에 관심이 많아...유독 음식물쓰레기처리기 관련  영상은 챙겨보고있는편입니다. 미생물이라..정말 획기적이네. 내가 기다리고 바래왔던  그런 제품입니다. 상당히 친환경적이네요. 일반쓰레기도 저렇게 순식간에 흙처럼 분해하는 미생물이 존재한다면, 얼마나 좋을까요~",39
200,2023-05-14,@정민규-t7p,그런게 생기면 재난이죠..,7
201,2023-07-30,@물범-r9j,@@정민규-t7p 확실히...,0
202,2023-08-23,@오성민-h8c,​@@정민규-t7p그러게요 ㅋㅋㅋ 뭐든지 순살처럼 녹아내릴듯..,0
203,2022-09-28,@クラゲ-g9d,이 아죠씨 안본사이에 살 엄청 찌셨네 ㅋㅋㅋㅋ,0
204,2022-09-28,@todong1004,분해되는 과정을 타임랩스로 찍으면 재미있겠네요. 무서울려나;; 손이나 발 넣고 있으면 각질 제거도 되나요?,0
205,2022-09-27,@루어무작정,음식이 남아서 버린다고?????,0
206,2022-09-27,@hijun4740,마늘성분이 미생물을 죽이는거 아닌가요?,0
207,2022-09-26,@dkskdjfds93t,음쓰 처리기를 따로 또 관리해줘야 하는 단점이 있네요  하다못해 음식물 잘게 자르는 기능이라도 자체에 있었으면 훨씬 덜 번거로웠을텐데,0
208,2022-09-26,@user-Neapolitan6,"요즘 미생물이 대기를 오염시킨다는 연구들이 속속 나오는데 아무래도 미생물을 사용하다보니 공기질에 영향이 얼마나 있는지, 실내에서 사용해도 큰 문제가 없는지 그것도 궁금합니다.",4
209,2022-09-26,@JJ-kz9to,와 진짜 좋은 리뷰네요,0
210,2022-09-25,@user-dcdgt4vl4b,미생물 음식물 처리기가 진짜 혁명... 딴 브랜드 큰거 사서 쓰고 있는데 따로 버리는 음식물 쓰레기는 사실상 없다고 봐야 됨... 너무 편함..,2
211,2022-09-25,@카사돌이,음쓰처리 키우기 현실판인가,0
212,2022-09-25,@drmphy,바스켓에 배양토 넣고 음쓰 넣어도 잘 분해됨<br>다만 주기적으로 한번씩 뒤집어 줘야 됨<br>적당한 용량만 맞춰주면 냄새도 별로 안난다<br><br>미생물 음쓰 처리기는 뒤집어 주는 역할을 자동으로 해주는 것 밖에 없다<br>물리적인 교반과 온도 조절을 통해서 음쓰가 분해되는 속도를 높여주는 기능도 있을 수 있는데<br>기능에 비해서 너무 비싸,0
213,2022-09-25,@더니킴-o5s,3년째 사용중입니다 이거 쓰고나서 삶의질이 달라졌어요 특히 아파트 고층에 사시는분들은 아시겠지만 음쓰들고 엘베타고 내려갈때 엄청 눈치 보이죠 이제 그럴일 없고요 설명 안해주신 부분이 있는데 쓰다보면 부피가 늘어나요 그땐 동봉된 삽으로 퍼서 일반쓰레기로 버려도 되고 비료로 쓰셔도 됩니다 가격은 가끔 리퍼 제품 올라오는데 그걸 노려보세요,0
214,2022-09-25,@user-yh2sm2jf2y,가격대가 좀있네요 좋아보입니다.,0
215,2022-09-25,@MrAlalalalla,치킨을 버리다니<br><br>선넘었네,0
216,2022-09-24,@성현갓-o8q,실제로 써본결과 전기세많이나옴. 별로 위생적이라는 생각이 잘안듬 . 똑같이 손이감 구매한사람은 어쩔수없지만 굳이 저돈주고 사야되나? 라는생각듬 그냥 사치품임 있으면 좋고 없어도 되는,0
217,2022-09-23,@메타몽-g6l,6 70이면 살만한데,0
218,2022-09-23,@JJ-om1to,우리집 애완동물 잉꼬보다 키우기 더 힘든데요;;;;,0
219,2022-09-22,@봉이-n1l,마늘 ㅋㅋㅋ 살균 효과가 있는 마늘을 넣어 미생물보고 처리하라고 하면 토끼보고 여우 잡아달라고 하는것과 다를바 없겠어요,0
220,2022-09-22,@userMaRu,치킨을 그것도 날개를.....,0
221,2022-09-22,@jibagmyo,잘 보고 갑니당 :&gt;,1
222,2022-09-22,@쫑쫑-m9m,우와 신기해,0
223,2022-09-22,@angrymimi,우앙 이런제품은 전기차처럼 정부지원금 줘야하눈거 아닝가용?! 환경을위해 넘 좋은 아이템이네요!!,0
224,2022-09-21,@구구구-s8w,근데 넣어도된거 안되는거 구분지으면 별로임,0
225,2022-09-21,@핑크공듀-m1f,개신박하네...,0
226,2022-09-21,@eddysuh9627,싱크리더 장 단점 부탁해요. 정부 인증 제품이라는데 잇썸 님 기다릴게요,1
227,2022-09-21,@뽀항항항,아니 탕수육을 남긴다고????? 아니 닭날개를 넣는다고??????,0
228,2022-09-21,@둘리형아,혼자 사는 사람용이네.,0
229,2022-09-21,@둘리형아,음..?<br>일단 신용 유튜버인데..<br>음..?,0
230,2022-09-21,@안선진-p7w,"미생물을 깨워준 후에 일주일, 한달동안 음식물 아무것도 안넣어주면 미생물들이 어떻게 되는지 궁금하네요",1
231,2022-09-21,@djawnstlr,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=743"">12:23</a> 구독 취소",1
232,2022-09-21,@봉식이누나s,저는 신혼에 초기모델 큰용량 구매해서 3년가까이 사용하고 있는데요 아주 만족하면서 사용하고 있어요~ 소음거의없고 냄새도 거의 안나고 전기료도 많이 안나옵니다ㅋ 근데 얘가 막 굴리다보면 가끔 냄새가 좀 난다던지 기름져지거나 떡이 지거나 딱딱해질때가 생기는데 기본적으로 미생물이다보니 시간을 좀 주고 탄수화물 소량씩 넣어서 관리해주면 또 신기하게 살아나서 제 기능을 잘해줍니다. 환경도 생각하고 편리성도 좋고 아주 좋아요,0
233,2022-09-19,@dgh06175,뭔가 미생물한테 외주줘서 쓰레기 처리시키는 느낌이네여 ㅋㅋ,0
234,2022-09-19,@송도시장,냄새 안나나요??,0
235,2022-09-19,@justjerkfanpage,저 미생물도 필터처럼 일정기간이 지나면 갈아죠야 하는건가요???,0
236,2022-09-19,@riyupapa39,영상 잘 봤습니대~ <br>그냥 음쓰봉지 담아 버리는게 훨 편한거같긴 하네요^^ 강제 음쓰관찰기기군요^^,0
237,2022-09-18,@정정아-r4s,저도 다른 브랜드의 미생물  음식물 처리기 사용한지 삼사년 되었는데 너무 잘 쓰고 있어요~~너무 편리합니다~~ 진짜 싦의 질이 올라갑니다~~고기 야채 과일껍질 다 분해되니 좋아요~~,0
238,2022-09-18,@enoeht9629,두개가 합쳐진게 있으면 좋겠네요. 분쇄 세척해서 미생물 분해기로 자동으로 넘어가게 되어있는것은 없으려나요?,0
239,2022-09-18,@에뛰드블랑,필터나 미생물 흙? 같은 소모품의 비용은 어느 정도 되는지도 궁금합니다,0
240,2022-09-17,@김정훈-x6e,분쇄한걸 미생물에 주면 되겠네,0
241,2022-09-17,@julietp707,저희집에서 사용하는가에요! 싱크대에서 갈아서 버리는게 제일 편리하지만 수질오염이 걱정되어 미생물 씁니당~~~~ 매운거 주면 미생물도 아파서 관리해줘야하지만 확실히 편하고 환경에 도움이 되어 참 조아요,1
242,2022-09-17,@뎅뎅군,나중에 미생물처리방식 기계가 가열방식보다 더 싸질수밖에없음. 경쟁사나오면서 계속 내려가기쉬운구조.,0
